# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:04:03.181Z
# export_time=2026-05-17T18:04:10.899Z
# n_trials=1400
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=3
# note=sweep_N=[10,20,40,70,100,150,200]
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
96,10,957409,3,8,1.6666666666666667,0.5555555555555556,0.20833333333333334,11.485281374238571,1.0216408370851275,0.10123704686435514,-0.02278090024547697,3.6363636363636362,10,2.2,6,0.3759289999999851
97,10,967382,2.166666666666666,4.000000000000002,1.6666666666666667,0.7692307692307695,0.4166666666666665,12.071067811865476,0.9676001240181812,0.11839729340945916,0.044537588183761245,3.6363636363636362,9,2,5,0.612871000000041
98,10,977355,2.833333333333333,8,1.6666666666666667,0.5882352941176472,0.20833333333333334,11.485281374238571,0.9663074045043843,0.01861797927990409,0.0020881901827078803,3.6363636363636362,9,2.2,5,0.48744699999997465
99,10,987328,3.1666666666666656,12,1.6666666666666667,0.5263157894736844,0.1388888888888889,12.485281374238571,1.0943034314119644,0.3386535100526935,0.39382999285392195,3.3333333333333335,8,2,6,0.5578390000000013
100,10,997301,3.333333333333333,8.000000000000002,1.6666666666666667,0.5000000000000001,0.2083333333333333,12.899494936611669,1.0565273304557719,0.2308975244811895,0.21864742755011005,3.3333333333333335,10,2,5,8.404481000000033
101,10,1007274,2.499999999999999,4.000000000000001,1.6666666666666667,0.666666666666667,0.4166666666666666,12.485281374238571,0.979157801378307,0.013240091179675303,-0.002762688835609697,3.3333333333333335,8,2,5,4.403504999999996
102,10,1017247,4,12,1.6666666666666667,0.4166666666666667,0.1388888888888889,13.313708498984763,1.0185774393731684,0.05379590651763676,0.00821914454158624,3.3333333333333335,7,2,6,0.7654449999999997
103,10,1027220,2.166666666666666,4,1.6666666666666667,0.7692307692307695,0.4166666666666667,11.071067811865477,1.0043654713300332,0.08698516235725504,-0.03456348484871063,3.6363636363636362,10,2.2,6,0.9456500000000005
104,10,1037193,3.166666666666666,8,1.6666666666666667,0.5263157894736843,0.20833333333333334,12.071067811865476,1.0222524150130436,0.08621597490899924,0.013402189799491232,3.3333333333333335,7,2,5,1.047219000000041
105,10,1047166,2.999999999999999,8,1.6666666666666667,0.5555555555555557,0.20833333333333334,11.485281374238573,1.0216408370851273,0.1012370468643551,-0.02278090024547696,3.6363636363636362,10,2.2,4,0.6466829999999959
106,10,1057139,2.4999999999999996,8,1.6666666666666667,0.6666666666666669,0.20833333333333334,11.48528137423857,0.9701803955966128,0.03546504552837776,-0.0013784641753931885,3.6363636363636362,8,2.2,4,0.6297419999999647
107,10,1067112,3.3333333333333326,8.000000000000002,1.6666666666666667,0.5000000000000001,0.2083333333333333,12.899494936611667,1.0541584321154007,0.18752000769307647,0.15175263416801693,3.3333333333333335,10,2,5,0.8981220000000008
